wikidata_id,name,country,latitude,longitude,website,founded,area_ha,wikidata_url,source
Q2333533,Q2333533,Netherlands,52.251313067,5.627385692,https://schovenhorst.nl/,,,http://www.wikidata.org/entity/Q2333533,Wikidata
Q2368641,Pinetum Blijdenstein,Netherlands,52.229167,5.159167,https://www.pinetum.nl/,,,http://www.wikidata.org/entity/Q2368641,Wikidata
Q5291030,Dominion Arboretum,Canada,45.390833333,-75.704444444,,,,http://www.wikidata.org/entity/Q5291030,Wikidata
Q1923029,Arboretum Kalmthout,Belgium,51.393056,4.463056,https://www.arboretumkalmthout.be/,1856-01-01,,http://www.wikidata.org/entity/Q1923029,Wikidata
Q2791381,Beemster Arboretum,Netherlands,52.52,4.925,,,,http://www.wikidata.org/entity/Q2791381,Wikidata
Q5336628,Eddy Arboretum,United States,38.7297,-120.799,,,,http://www.wikidata.org/entity/Q5336628,Wikidata
Q4020342,Windlesham Arboretum,United Kingdom,51.355,-0.6725,,,,http://www.wikidata.org/entity/Q4020342,Wikidata
Q2271909,Sequoiafarm Kaldenkirchen,Germany,51.309,6.17226,,1950-01-01,,http://www.wikidata.org/entity/Q2271909,Wikidata
Q4930199,Bluebell Arboretum,United Kingdom,52.766,-1.491,,,,http://www.wikidata.org/entity/Q4930199,Wikidata
Q5338579,Edith J. Carrier Arboretum,United States,38.4298,-78.8609,https://www.jmu.edu/arboretum/,,,http://www.wikidata.org/entity/Q5338579,Wikidata
Q2799143,Pinetum Birkhoven,Netherlands,52.152643852,5.339724513,,1933-01-01,,http://www.wikidata.org/entity/Q2799143,Wikidata
Q4948485,Botanischer Garten der Universität Tübingen,Germany,48.5395,9.0359,,,,http://www.wikidata.org/entity/Q4948485,Wikidata
Q4281244,Mardakan Arboretum,Azerbaijan,40.49,50.159,,1924-01-01,,http://www.wikidata.org/entity/Q4281244,Wikidata
Q5194997,Currency Creek Arboretum,Australia,-35.428856,138.7614977,,1992-01-01,,http://www.wikidata.org/entity/Q5194997,Wikidata
Q4985906,Buffalo and Erie County Botanical Gardens,United States,42.8281,-78.8258,,1900-01-01,,http://www.wikidata.org/entity/Q4985906,Wikidata
Q5000425,Burrendong Botanic Garden and Arboretum,Australia,-32.698333333,149.1011111,,1964-01-01,,http://www.wikidata.org/entity/Q5000425,Wikidata
Q5141866,Colac Botanic Gardens,Australia,-38.3329,143.591,,,,http://www.wikidata.org/entity/Q5141866,Wikidata
Q5127155,Clark Botanic Garden,United States,40.7722,-73.6398,http://www.clarkbotanic.org,,,http://www.wikidata.org/entity/Q5127155,Wikidata
Q5137120,Clyne Gardens,United Kingdom,51.5959,-4.0032,https://www.swansea.gov.uk/clyne,,,http://www.wikidata.org/entity/Q5137120,Wikidata
Q4948472,Botanischer Garten Solingen,Germany,51.1845,7.0647,,,,http://www.wikidata.org/entity/Q4948472,Wikidata
Q5162929,Conservation Ontario,Canada,,,,1980-01-01,,http://www.wikidata.org/entity/Q5162929,Wikidata
Q5250991,Deerwood Arboretum and Nature Area,United States,36.03594,-86.83972,,,,http://www.wikidata.org/entity/Q5250991,Wikidata
Q5253243,Delaware Center for Horticulture,United States,39.7587,-75.5613,http://www.theDCH.org,1977-01-01,,http://www.wikidata.org/entity/Q5253243,Wikidata
Q5094572,Cheyenne Botanic Gardens,United States,41.159,-104.831,,,,http://www.wikidata.org/entity/Q5094572,Wikidata
Q4957297,Brandywine Wildflower and Native Plant Gardens,United States,39.8699,-75.5931,https://www.brandywine.org/brandywine/our-campus/wildflower-native-plant-gardens,,,http://www.wikidata.org/entity/Q4957297,Wikidata
Q5216608,Daniel Boone Arboretum,United States,,,,,,http://www.wikidata.org/entity/Q5216608,Wikidata
Q5021110,California State University Northridge Botanic Garden,United States,34.2389,-118.527,,,,http://www.wikidata.org/entity/Q5021110,Wikidata
Q5021796,Callaway Gardens,United States,32.8448,-84.8515,,1952-01-01,,http://www.wikidata.org/entity/Q5021796,Wikidata
Q5148353,Colonial Park Arboretum and Gardens,United States,40.509,-74.5741,,,,http://www.wikidata.org/entity/Q5148353,Wikidata
Q5087704,Chatham University Arboretum,United States,40.4476,-79.9234,,,,http://www.wikidata.org/entity/Q5087704,Wikidata
Q5059184,Centennial Museum and Chihuahuan Desert Gardens,United States,31.769313,-106.505952,http://museum.utep.edu/,1936-01-01,,http://www.wikidata.org/entity/Q5059184,Wikidata
Q5162921,Conservation Garden Park,United States,40.6014,-111.927,,,,http://www.wikidata.org/entity/Q5162921,Wikidata
Q4991033,Orman Garden,Egypt,30.0292,31.2131,,,,http://www.wikidata.org/entity/Q4991033,Wikidata
Q4948474,Botanischer Garten der Nationalpark Bayerischer Wald,Germany,48.8898,13.486,,,,http://www.wikidata.org/entity/Q4948474,Wikidata
Q5218854,Daniel Stowe Botanical Garden,United States,35.16953,-81.05159,,,,http://www.wikidata.org/entity/Q5218854,Wikidata
Q5040751,"Carl S. English, Jr., Botanical Gardens",United States,47.6668,-122.398,,,,http://www.wikidata.org/entity/Q5040751,Wikidata
Q5200329,Cypress Gardens,United States,33.047777777,-79.948888888,https://cypressgardens.berkeleycountysc.gov/,1927-01-01,,http://www.wikidata.org/entity/Q5200329,Wikidata
Q4948471,Botanischer Garten Verein \,Germany,,,,,,http://www.wikidata.org/entity/Q4948471,Wikidata
Q4948478,Botanischer Garten Wilhelmshaven,Germany,53.541666666,8.108888888,https://www.tbw-whv.de/technische-betriebe/stadtgruen/Botanischer-Garten/,,,http://www.wikidata.org/entity/Q4948478,Wikidata
Q5263507,Des Moines Botanical Center,United States,41.5969,-93.6138,http://www.botanicalcenter.com/,1929-01-01,,http://www.wikidata.org/entity/Q5263507,Wikidata
Q5159485,Conejo Valley Botanical Garden,United States,34.191944444,-118.885833333,,,,http://www.wikidata.org/entity/Q5159485,Wikidata
Q5141722,Coker Arboretum,United States,35.9137,-79.049,,,,http://www.wikidata.org/entity/Q5141722,Wikidata
Q5263676,Descanso Gardens,United States,34.200277777,-118.2125,https://www.descansogardens.org/,,,http://www.wikidata.org/entity/Q5263676,Wikidata
Q5059135,Centennial Conservatory,Canada,48.3909,-89.2604,,1965-01-01,,http://www.wikidata.org/entity/Q5059135,Wikidata
Q5155139,Como Park Zoo and Conservatory,United States,44.9814,-93.1508,http://www.comozooconservatory.org,1873-01-01,,http://www.wikidata.org/entity/Q5155139,Wikidata
Q5059198,Centennial Park Conservatory,Canada,43.6494,-79.5883,http://www.toronto.ca/parks/featured-parks/conservatories/centennial-park.htm,,,http://www.wikidata.org/entity/Q5059198,Wikidata
Q5072666,Chanticleer Garden,United States,40.0305,-75.386556,,,,http://www.wikidata.org/entity/Q5072666,Wikidata
Q5000425,Burrendong Botanic Garden and Arboretum,Australia,-32.698611111,149.101111111,,1964-01-01,,http://www.wikidata.org/entity/Q5000425,Wikidata
Q5003274,Buxton Park Arboretum,United States,41.3668,-93.5637,,,,http://www.wikidata.org/entity/Q5003274,Wikidata
Q4948475,Botanischer Garten der Stadt Hof,Germany,50.329542,11.922732,,,,http://www.wikidata.org/entity/Q4948475,Wikidata
Q5032531,Cann Memorial Botanical Gardens,United States,36.7028,-97.0653,,,,http://www.wikidata.org/entity/Q5032531,Wikidata
Q4948490,Botanischer Garten für Arznei- und Gewürzpflanzen Oberholz,Germany,51.2603892,12.5002485,http://www.botanischer-garten-oberholz.de/,,,http://www.wikidata.org/entity/Q4948490,Wikidata
Q5000425,Burrendong Botanic Garden and Arboretum,Australia,-32.7079,149.12,,1964-01-01,,http://www.wikidata.org/entity/Q5000425,Wikidata
Q5059121,Centennial Arboretum,United States,39.983,-75.2104,,,,http://www.wikidata.org/entity/Q5059121,Wikidata
Q5132073,Cleveland Botanical Garden,United States,41.510847222,-81.609455555,http://www.cbgarden.org,,,http://www.wikidata.org/entity/Q5132073,Wikidata
Q5158903,Makino Memorial Garden,Japan,35.746388888,139.585555555,http://www.makinoteien.jp/index.html,1958-01-01,,http://www.wikidata.org/entity/Q5158903,Wikidata
Q5169399,Cora Hartshorn Arboretum and Bird Sanctuary,United States,40.725,-74.328,,,,http://www.wikidata.org/entity/Q5169399,Wikidata
Q5097311,Chihuahuan Desert Research Institute,United States,30.56,-103.841,https://www.cdri.org/,1973-01-01,,http://www.wikidata.org/entity/Q5097311,Wikidata
Q5241640,Davidson College Arboretum,United States,35.5002,-80.8462,,,,http://www.wikidata.org/entity/Q5241640,Wikidata
Q5166995,"Cook Park, Orange",Australia,-33.2832,149.09,,,,http://www.wikidata.org/entity/Q5166995,Wikidata
Q5092220,Cherokee Trail Arboretum,United States,35.12642,-85.21762,,,,http://www.wikidata.org/entity/Q5092220,Wikidata
Q5188024,Crosby Arboretum,United States,30.5036,-89.6662,http://www.crosbyarboretum.msstate.edu/,,,http://www.wikidata.org/entity/Q5188024,Wikidata
Q5196873,Cutler Botanic Garden,United States,42.1022,-75.9117,,,,http://www.wikidata.org/entity/Q5196873,Wikidata
Q5161496,Connecticut College Arboretum,United States,41.38,-72.11,,1931-01-01,,http://www.wikidata.org/entity/Q5161496,Wikidata
Q5113693,Christy Woods,United States,40.1996,-85.4159,,,,http://www.wikidata.org/entity/Q5113693,Wikidata
Q5028700,Campus of Elon University,United States,36.103,-79.501,,,,http://www.wikidata.org/entity/Q5028700,Wikidata
Q4980894,Bryn Mawr Campus Arboretum,United States,40.0263,-75.3129,,,,http://www.wikidata.org/entity/Q4980894,Wikidata
Q5092826,Chesapeake Arboretum,United States,36.7437,-76.2367,http://www.cityofchesapeake.net/government/City-Departments/Departments/parks-recreation-tourism/parks/arboretum.htm,,,http://www.wikidata.org/entity/Q5092826,Wikidata
Q4998210,Burchfiel Grove and Arboretum,United States,35.87097,-83.57473,,,,http://www.wikidata.org/entity/Q4998210,Wikidata
Q5218854,Daniel Stowe Botanical Garden,United States,35.168,-81.0578,,,,http://www.wikidata.org/entity/Q5218854,Wikidata
Q5214910,Japanese House and Garden,United States,39.9814,-75.213,,,,http://www.wikidata.org/entity/Q5214910,Wikidata
Q5250897,Deerfield Beach Arboretum,United States,26.3188,-80.1414,,,,http://www.wikidata.org/entity/Q5250897,Wikidata
Q4948477,Botanischer Garten der Stadt Neuss,Germany,51.1896,6.69216,,,,http://www.wikidata.org/entity/Q4948477,Wikidata
Q5181789,Craiova Botanical Garden,Romania,44.3243259,23.7866594,https://www.ucv.ro/campus/puncte_de_atractie/gradina_botanica/prezentare.php#,1952-01-01,,http://www.wikidata.org/entity/Q5181789,Wikidata
Q5001352,Bush's Pasture Park,United States,44.9317,-123.038,,1878-01-01,,http://www.wikidata.org/entity/Q5001352,Wikidata
Q4948481,Botanical Garden of the University of Konstanz,Germany,47.6921,9.1788,,,,http://www.wikidata.org/entity/Q4948481,Wikidata
Q5056934,Cedar Valley Arboretum & Botanic Gardens,United States,42.4307,-92.325,,,,http://www.wikidata.org/entity/Q5056934,Wikidata
Q5016195,Cactuseraie d'Escaïre-Figue,France,43.2966,2.2237,,,,http://www.wikidata.org/entity/Q5016195,Wikidata
Q5016165,Cactus Park,France,43.3489,3.4195,,,,http://www.wikidata.org/entity/Q5016165,Wikidata
Q5092123,Cherokee Arboretum at Audubon Acres,United States,34.9994,-85.1803,,,,http://www.wikidata.org/entity/Q5092123,Wikidata
Q5097312,Chihuahuan Desert Nature Center and Botanical Gardens,United States,30.5404,-103.8373,,,,http://www.wikidata.org/entity/Q5097312,Wikidata
Q5262945,Derreen Garden,Ireland,51.76879722,-9.78054167,,,,http://www.wikidata.org/entity/Q5262945,Wikidata
Q5124375,Civico Botanical Garden \,Italy,44.6333,11.1833,,,,http://www.wikidata.org/entity/Q5124375,Wikidata
Q5073277,Chapman Field,United States,25.6417,-80.2951,,,,http://www.wikidata.org/entity/Q5073277,Wikidata
Q5189729,Crozer Arboretum,United States,39.8571,-75.3687,,,,http://www.wikidata.org/entity/Q5189729,Wikidata
Q4948488,Botanischer Garten der Universität Würzburg,Germany,49.7653,9.9313,,,,http://www.wikidata.org/entity/Q4948488,Wikidata
Q4948492,Botanischer Garten in Bad Langensalza,Germany,51.113888888,10.648611111,https://badlangensalza.de/kur-tourismus/entdecken-erleben/sehenswertes/parks-themengaerten/botanischer-garten/,2002-01-01,,http://www.wikidata.org/entity/Q4948492,Wikidata
Q5163145,Conservatory of Flowers,United States,37.772,-122.46,https://gggp.org,,,http://www.wikidata.org/entity/Q5163145,Wikidata
Q4967317,Bertrand F. Harrison Arboretum,United States,40.2447,-111.652,,,,http://www.wikidata.org/entity/Q4967317,Wikidata
Q5092126,Cherokee Botanical Garden and Nature Trail,United States,35.486766666,-83.322652777,,,,http://www.wikidata.org/entity/Q5092126,Wikidata
Q5211266,Dallas Arboretum and Botanical Garden,United States,32.823097,-96.717322,http://www.dallasarboretum.org,,,http://www.wikidata.org/entity/Q5211266,Wikidata
Q5166995,"Cook Park, Orange",Australia,-33.2833192,149.089756,,,,http://www.wikidata.org/entity/Q5166995,Wikidata
Q5203463,D. A. \,United States,30.6024,-96.3061,,,,http://www.wikidata.org/entity/Q5203463,Wikidata
Q5138303,Coastal Maine Botanical Gardens,United States,43.875,-69.6617,http://www.mainegardens.org/,,,http://www.wikidata.org/entity/Q5138303,Wikidata
Q5048300,Case Estates,United States,42.358,-71.2991,,,,http://www.wikidata.org/entity/Q5048300,Wikidata
Q5055941,Cecil B. Day Butterfly Center,United States,32.8317,-84.854,,,,http://www.wikidata.org/entity/Q5055941,Wikidata
Q4948470,Botanischer Garten Oldenburg,Germany,53.147488888,8.197977777,,,,http://www.wikidata.org/entity/Q4948470,Wikidata
Q5041406,Carlisle S. Page Arboretum,United States,35.122,-90.0295,,,,http://www.wikidata.org/entity/Q5041406,Wikidata
Q5129634,Clavijero Botanical Garden,Mexico,19.513116496,-96.94667069,,,,http://www.wikidata.org/entity/Q5129634,Wikidata
Q5127686,Clarksville City Arboretum,United States,,,,,,http://www.wikidata.org/entity/Q5127686,Wikidata
Q5191378,Crystal Springs Rhododendron Garden,United States,45.4797,-122.636,https://www.portlandoregon.gov/parks/finder/index.cfm?&propertyid=27&action=viewpark,1950-01-01,,http://www.wikidata.org/entity/Q5191378,Wikidata
Q5163125,Conservatoire national du Pélargonium,France,47.0719,2.361,,,,http://www.wikidata.org/entity/Q5163125,Wikidata
Q4948484,Botanischer Garten der Universität Regensburg,Germany,48.9932,12.0915,,1977-01-01,,http://www.wikidata.org/entity/Q4948484,Wikidata
Q5158067,Conakry Botanical Garden,Guinea,9.530702,-13.685918,,,,http://www.wikidata.org/entity/Q5158067,Wikidata
Q4961701,Brenton Arboretum,United States,41.66,-93.99,http://www.thebrentonarboretum.org,,,http://www.wikidata.org/entity/Q4961701,Wikidata
Q5141058,Cofrin Memorial Arboretum,United States,44.536111111,-87.916111111,,,,http://www.wikidata.org/entity/Q5141058,Wikidata
Q5203477,D. A. Murphy Panhandle Arboretum,United States,41.8931,-103.68,,,,http://www.wikidata.org/entity/Q5203477,Wikidata
Q5093642,Chester M. Alter Arboretum,United States,39.6764,-104.962,,,,http://www.wikidata.org/entity/Q5093642,Wikidata
Q5189930,Cruickshank Botanic Garden,United Kingdom,57.1678,-2.10472,https://www.abdn.ac.uk/botanic-garden/,1898-01-01,,http://www.wikidata.org/entity/Q5189930,Wikidata
Q4951275,Bowman's Hill Wildflower Preserve,United States,40.3301,-74.9406,http://www.bhwp.org/,1934-01-01,,http://www.wikidata.org/entity/Q4951275,Wikidata
Q4975032,Brooks Memorial Arboretum,United States,38.1225,-80.16138889,,,,http://www.wikidata.org/entity/Q4975032,Wikidata
Q5256610,Denbigh Experimental Forest,United States,48.2906,-100.637,,,,http://www.wikidata.org/entity/Q5256610,Wikidata
Q5216623,Daniel Boone Native Gardens,United States,36.2087,-81.6708,,,,http://www.wikidata.org/entity/Q5216623,Wikidata
Q4895577,Berthold Public School Arboretum,United States,48.3189,-101.731,,,,http://www.wikidata.org/entity/Q4895577,Wikidata
Q4784892,Arboretum du Treps,France,43.24,6.31,,,,http://www.wikidata.org/entity/Q4784892,Wikidata
Q4850425,Baldha Garden,Bangladesh,23.717010089,90.419461753,,1909-01-01,,http://www.wikidata.org/entity/Q4850425,Wikidata
Q4784856,Arboretum de la Forêt d'Épinal,France,48.183333333,6.45,,,,http://www.wikidata.org/entity/Q4784856,Wikidata
Q4790352,Arie den Boer Arboretum,United States,41.573,-93.646,,,,http://www.wikidata.org/entity/Q4790352,Wikidata
Q4927320,Bloedel Conservatory,Canada,49.2421,-123.114,https://vancouver.ca/parks-recreation-culture/bloedel-conservatory.aspx,1969-01-01,,http://www.wikidata.org/entity/Q4927320,Wikidata
Q4784873,Arboretum du Figuier,France,43.42,3.407,,,,http://www.wikidata.org/entity/Q4784873,Wikidata
Q4820892,Augusta Botanical Gardens,United States,33.47,-81.975,,,,http://www.wikidata.org/entity/Q4820892,Wikidata
Q4784861,Arboretum de la Sivrite,France,48.67,6.07,,,,http://www.wikidata.org/entity/Q4784861,Wikidata
Q4883646,Belle Isle Conservatory,United States,42.3422,-82.9794,https://www.detroitmi.gov/DepartmentsandAgencies/RecreationDepartment/Conservatory.aspx,1904-01-01,,http://www.wikidata.org/entity/Q4883646,Wikidata
Q4883922,Bellevue Botanical Garden,United States,47.6092,-122.179,,,,http://www.wikidata.org/entity/Q4883922,Wikidata
Q4784870,Arboretum du Chemin de la Découverte,France,46.2228,-0.1439,,,,http://www.wikidata.org/entity/Q4784870,Wikidata
Q4892246,Berkshire Botanical Garden,United States,42.302777777,-73.334722222,http://www.berkshirebotanical.org,1934-01-01,,http://www.wikidata.org/entity/Q4892246,Wikidata
Q4948449,"Botanical Gardens, Osaka Metropolitan University",Japan,34.76361111,135.68166667,https://www.omu.ac.jp/bg/,2022-04-01,,http://www.wikidata.org/entity/Q4948449,Wikidata
Q4948445,Botanical Garden of Vilnius University,Lithuania,54.73583333,25.40277778,https://www.botanikos-sodas.vu.lt/,1781-01-01,,http://www.wikidata.org/entity/Q4948445,Wikidata
Q4824296,Australian Inland Botanic Gardens,Australia,-34.136,142.139,https://www.aibg.org.au/,1989-01-01,,http://www.wikidata.org/entity/Q4824296,Wikidata
Q4948440,Tohoku University Botanical Gardens,Japan,38.2333,140.0,https://web.tohoku.ac.jp/garden/,,,http://www.wikidata.org/entity/Q4948440,Wikidata
Q4948440,Tohoku University Botanical Gardens,Japan,38.2333,140.0,https://web.tohoku.ac.jp/garden/english/,,,http://www.wikidata.org/entity/Q4948440,Wikidata
Q4784852,Arboretum de l'Ile de la Ronde,France,46.30543,3.29334,,,,http://www.wikidata.org/entity/Q4784852,Wikidata
Q4948441,Botanical Garden of the Ozarks,United States,36.1367,-94.1183,,,,http://www.wikidata.org/entity/Q4948441,Wikidata
Q4784878,Arboretum du Lampy,France,43.36,2.169,,,,http://www.wikidata.org/entity/Q4784878,Wikidata
Q4784894,Arboretum du parc de Rouelles,France,49.52777778,0.17861111,,,,http://www.wikidata.org/entity/Q4784894,Wikidata
Q4948424,Botanic Gardens of Toyama,Japan,36.661916666,137.181722222,https://www.bgtym.org/,1989-01-01,,http://www.wikidata.org/entity/Q4948424,Wikidata
Q4948416,"Botanic Garden, Faculty of Science, Kanazawa University",Japan,36.546111,136.708611,https://www.p.kanazawa-u.ac.jp/~yakusou/,,,http://www.wikidata.org/entity/Q4948416,Wikidata
Q4867821,Bason Botanic Gardens,New Zealand,-39.9303,175.048,http://www.basonbotanicgardens.org.nz/,1966-01-01,,http://www.wikidata.org/entity/Q4867821,Wikidata
Q4865387,Bartlett Arboretum and Gardens,United States,41.1335,-73.547,,,,http://www.wikidata.org/entity/Q4865387,Wikidata
Q4948429,Botanic Park,Australia,-34.9146,138.611,,,,http://www.wikidata.org/entity/Q4948429,Wikidata
Q4791118,Aritaki Arboretum,Japan,35.9,139.789722222,https://www.city.koshigaya.saitama.jp/citypromotion/shizen/shokubutsuen/aritakishokubutuen.html,2010-10-01,,http://www.wikidata.org/entity/Q4791118,Wikidata
Q4784853,Arboretum de l'Étang David,France,50.1671,3.7045,,,,http://www.wikidata.org/entity/Q4784853,Wikidata
Q4784871,Arboretum du Col du Las,France,48.337222222,7.0525,,,,http://www.wikidata.org/entity/Q4784871,Wikidata
Q4784897,Arboretum of the Barnes Foundation,United States,39.9981,-75.2419,http://www.barnesfoundation.org/,,,http://www.wikidata.org/entity/Q4784897,Wikidata
Q4818944,University of South Florida Botanical Gardens,United States,28.0544,-82.4131,,,,http://www.wikidata.org/entity/Q4818944,Wikidata
Q4812638,Atagawa Tropical & Alligator Garden,Japan,34.816602,139.067895,http://bananawani.jp/english/,1958-09-20,,http://www.wikidata.org/entity/Q4812638,Wikidata
Q4791262,Arizona Cactus Garden,United States,37.4359,-122.171,,,,http://www.wikidata.org/entity/Q4791262,Wikidata
Q4791739,Arkansas Arboretum,United States,34.836,-92.48,,,,http://www.wikidata.org/entity/Q4791739,Wikidata
Q4898817,Betty Ford Alpine Gardens,United States,39.6397,-106.366,http://www.bettyfordalpinegardens.org/,,,http://www.wikidata.org/entity/Q4898817,Wikidata
Q4784891,Arboretum du Val d'Ainan,France,45.19,5.778,,,,http://www.wikidata.org/entity/Q4784891,Wikidata
Q4819495,Auckland Botanic Gardens,New Zealand,-37.013,174.908,https://www.aucklandbotanicgardens.co.nz/,,,http://www.wikidata.org/entity/Q4819495,Wikidata
Q4892246,Berkshire Botanical Garden,United States,42.3004,-73.3364,http://www.berkshirebotanical.org,1934-01-01,,http://www.wikidata.org/entity/Q4892246,Wikidata
Q4924392,Blake Garden,United States,37.9135,-122.285,,,,http://www.wikidata.org/entity/Q4924392,Wikidata
Q4943609,Boone County Arboretum,United States,38.9649,-84.7227,,,,http://www.wikidata.org/entity/Q4943609,Wikidata
Q4812638,Atagawa Tropical & Alligator Garden,Japan,34.816602,139.067895,http://bananawani.jp/,1958-09-20,,http://www.wikidata.org/entity/Q4812638,Wikidata
Q4784863,Arboretum de la Tuillère,France,45.2753966,1.3213363,https://www.tuilliere.fr/,1990-01-01,,http://www.wikidata.org/entity/Q4784863,Wikidata
Q4948422,Botanic Gardens St. Vincent,Saint Vincent and the Grenadines,13.166666666,-61.233333333,,1765-01-01,,http://www.wikidata.org/entity/Q4948422,Wikidata
Q4948448,Botanical Gardens at Asheville,United States,35.613,-82.567,,,,http://www.wikidata.org/entity/Q4948448,Wikidata
Q4784860,Arboretum de la Pipe Qui Fume,France,49.85685,4.7719,,1996-01-01,,http://www.wikidata.org/entity/Q4784860,Wikidata
Q4784862,Arboretum de la Sédelle,France,46.365839,1.607421,,,,http://www.wikidata.org/entity/Q4784862,Wikidata
Q4784895,Arboretum et parc de la Rigolée,France,46.5816,3.3137,,,,http://www.wikidata.org/entity/Q4784895,Wikidata
Q4829988,Awbury Arboretum,United States,40.0517,-75.1689,,,,http://www.wikidata.org/entity/Q4829988,Wikidata
Q4904330,Biedenharn Museum and Gardens,United States,32.51961,-92.13134,https://www.bmuseum.org/,,,http://www.wikidata.org/entity/Q4904330,Wikidata
Q4948416,"Botanic Garden, Faculty of Science, Kanazawa University",Japan,36.54036111,136.70188889,https://www.p.kanazawa-u.ac.jp/~yakusou/,,,http://www.wikidata.org/entity/Q4948416,Wikidata
Q4791256,Arizona Cactus Botanical Garden,United States,31.3508,-109.8754,,,,http://www.wikidata.org/entity/Q4791256,Wikidata
Q4889783,Bennetts Water Gardens,United Kingdom,50.6171,-2.4962,https://www.bennettswatergardens.com/,,,http://www.wikidata.org/entity/Q4889783,Wikidata
Q4819256,Auburn Botanical Gardens,Australia,-33.8588,151.017,,1977-01-01,,http://www.wikidata.org/entity/Q4819256,Wikidata
Q4784877,Arboretum du Grenouillet,France,43.86453,3.584815,,,,http://www.wikidata.org/entity/Q4784877,Wikidata
Q4929903,Blue Springs Heritage Center,United States,36.4665,-93.813,http://www.bluespringheritage.com/,2003-01-01,,http://www.wikidata.org/entity/Q4929903,Wikidata
Q4848332,Bailey Arboretum,United States,40.886666666,-73.583611111,,1969-01-01,,http://www.wikidata.org/entity/Q4848332,Wikidata
Q4937253,Boettcher Memorial Tropical Conservatory,United States,39.7325,-104.961,,1966-01-01,,http://www.wikidata.org/entity/Q4937253,Wikidata
Q4877545,Beaumont Botanical Gardens,United States,30.0233,-94.1465,https://www.beaumontbotanicalgardens.org/,1951-04-12,,http://www.wikidata.org/entity/Q4877545,Wikidata
Q4784857,Arboretum de la Grand Prée,France,47.960694444,0.230638888,http://lagrandpree.free.fr/,,,http://www.wikidata.org/entity/Q4784857,Wikidata
Q4853406,Bamboo Farm and Coastal Gardens,United States,31.99853,-81.27038,,,,http://www.wikidata.org/entity/Q4853406,Wikidata
Q4784886,Arboretum du Puy du Fou,France,46.893333333,-0.931944444,,,,http://www.wikidata.org/entity/Q4784886,Wikidata
Q4926930,"Blithewold Mansion, Gardens and Arboretum",United States,41.654166666,-71.266111111,http://www.blithewold.org/,1895-01-01,,http://www.wikidata.org/entity/Q4926930,Wikidata
Q4916622,Birmingham Botanical Gardens,United States,33.4917,-86.7745,https://www.bbgardens.org/,1963-01-01,,http://www.wikidata.org/entity/Q4916622,Wikidata
Q4886835,Benalla Botanical Gardens,Australia,-36.5533,145.978,,,,http://www.wikidata.org/entity/Q4886835,Wikidata
Q4784884,Arboretum du Planel,France,42.953055555,2.372780555,,,,http://www.wikidata.org/entity/Q4784884,Wikidata
Q4784875,Arboretum du Font de l'Orme,France,43.801666666,5.063888888,,,,http://www.wikidata.org/entity/Q4784875,Wikidata
Q4784858,Arboretum de la Jonchère,France,46.0,1.468611111,,,,http://www.wikidata.org/entity/Q4784858,Wikidata
Q4792056,Arktisch-Alpiner Pflanzengarten und Alpine Staudengärtnerei,Germany,51.16666667,12.91666667,,,,http://www.wikidata.org/entity/Q4792056,Wikidata
Q4895276,Liliuokalani Botanical Garden,United States,21.3167,-157.85,http://www.honolulu.gov/cms-dpr-menu/site-dpr-sitearticles/6411-new-liliuokalani-botanical-garden.html,,,http://www.wikidata.org/entity/Q4895276,Wikidata
Q4884044,Bellingrath Gardens and Home,United States,30.43041,-88.142735,https://bellingrath.org/,1932-01-01,,http://www.wikidata.org/entity/Q4884044,Wikidata
Q4784855,Arboretum de la Cude,France,47.72,6.26,,,,http://www.wikidata.org/entity/Q4784855,Wikidata
Q4784885,Arboretum du Puy Chabrol,France,45.67,2.025,,,,http://www.wikidata.org/entity/Q4784885,Wikidata
Q4883720,Belle Vue Zoological Gardens,United Kingdom,53.4636,-2.1875,,1836-06-01,,http://www.wikidata.org/entity/Q4883720,Wikidata
Q4784880,Arboretum du Mas du Rouquet,France,43.803611111,3.323611111,,,,http://www.wikidata.org/entity/Q4784880,Wikidata
Q4784900,Arboretum of the University of Central Florida,United States,28.6038,-81.193,,1983-01-01,,http://www.wikidata.org/entity/Q4784900,Wikidata
Q4851467,Ballarat Botanical Gardens,Australia,-37.5467,143.822,https://ballaratbotanicalgardens.com.au/,1857-01-01,,http://www.wikidata.org/entity/Q4851467,Wikidata
Q4784890,Arboretum du Ruscas,France,,,,,,http://www.wikidata.org/entity/Q4784890,Wikidata
Q4784889,Arboretum du Ru de Rôge,France,,,,,,http://www.wikidata.org/entity/Q4784889,Wikidata
Q4823826,Australian Arid Lands Botanic Garden,Australia,-32.4616,137.743,,1996-01-01,,http://www.wikidata.org/entity/Q4823826,Wikidata
Q4942509,Bonny Oaks Arboretum,United States,35.073,-85.183,,,,http://www.wikidata.org/entity/Q4942509,Wikidata
Q4948437,Botanical Garden of Faial,Portugal,38.5507,-28.6395,,,,http://www.wikidata.org/entity/Q4948437,Wikidata
Q4784872,Arboretum du Cranou,France,48.317,-4.083,,,,http://www.wikidata.org/entity/Q4784872,Wikidata
Q4796651,ArtGardens of Pittsburgh,United States,40.4512,-79.9769,,2002-01-01,,http://www.wikidata.org/entity/Q4796651,Wikidata
