region,country,name,alt_name,source
Asia,Japan,"Medicinal Botanical Garden, Faculty of Pharmaceutical Sciences Tokushima Bunri University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Faculty of Pharmacy and",,IABG
Asia,Japan,"Pharmaceutical Sciences, University of Toyama",,IABG
Asia,Japan,"Medicinal Botanical Garden, Fculty of Pharmacy, Meijo University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Hokuriku University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Kanazawa University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Kitasato University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Meiji Pharmaceutical University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Nihon Pharmaceutical University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Osaka University",,IABG
Asia,Japan,"Medicinal Botanical Garden, School of Pharmacy, Nihon University",,IABG
Asia,Japan,"Medicinal Botanical Garden, School of Pharmacy, Showa University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Showa Pharmaceutical University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Sojo University",,IABG
Asia,Japan,"Medicinal Botanical Garden, The Naito Museum of Pharmaceutical Science",,IABG
Asia,Japan,and Industry,,IABG
Asia,Japan,"Medicinal Botanical Garden, Toho University",,IABG
Asia,Japan,"Medicinal Botanical Garden, Tohoku University",,IABG
Asia,Japan,"Medicinal Botanical Garden, University of Hokkaido",,IABG
Asia,Japan,"Medicinal Botanical Garden, University of Shizuoka",,IABG
Asia,Japan,Medicinal Botanicals Garden of Teikyo University,,IABG
Asia,Japan,"Medicinal Botanicals Garden, Okayama University Graduate School of Medicine, Dentistry and Pharmaceutical Sciences",,IABG
Asia,Japan,Miyazaki Prefectural Aoshima Subtropical Botanical Garden,,IABG
Asia,Japan,"Mt. Hakkoda Botanical Garden, Tohoku University",,IABG
Asia,Japan,Nagai Botanical Garden,,IABG
Asia,Japan,Nagoya City University Graduate School of Pharmaceutical Sciences Medicinal Botanical Garden,,IABG
Asia,Japan,Niigata Prefectural Botanical Garden,,IABG
Asia,Japan,"Nikko Botanical Garden, University of Tokyo",,IABG
Asia,Japan,Ohu University Medicinal Botanical Garden,,IABG
Asia,Japan,Rokko Alpine Botanical Garden,,IABG
Asia,Japan,Senganen Botanical Garden,,IABG
Asia,Japan,"Takeda Pharmaceutical Co., Ltd. Kyoto Medicinal Botanic Garden",,IABG
Asia,Japan,The Hiroshima Botanical Garden,,IABG
Asia,Japan,The Kochi Prefectural Makino Botanical Garden,,IABG
Asia,Japan,The University of Tokyo Graduate School of Pharmaceutical Sciences affiliated medicinal botanical garden,,IABG
Asia,Japan,Tohoku Pharmaceutical University Medicinal Botanical Garden,,IABG
Asia,Japan,Tokyo Metropolitan Medicinal Botanical Garden,,IABG
Asia,Japan,Tokyo Pharmaceutical University Medicinal Botanic Garden,,IABG
Asia,Japan,Toyohashi Zoological and Botanical Garden,,IABG
Asia,Japan,Tsukuba Botanical Garden,,IABG
Asia,Japan,"Yamashina Botanical Garden, Nippon Shinyaku Co., Ltd.",,IABG
Asia,Japan,Yokohama Municipal Children’s Botanical Garden,,IABG
Asia,Japan,Yukiguni Botanical Gardens,,IABG
Asia,Jordan,Royal Botanic Garden,,IABG
Asia,Kazakhstan,Altai Botanic Garden,,IABG
Asia,Kazakhstan,"Botanical Garden, Institute of Botany and Phytointroduction",,IABG
Asia,Kazakhstan,Dzhezkazgan Botanical Garden,,IABG
Asia,Kazakhstan,Mangyshlak Experimental Botanic Garden,,IABG
Asia,Kuwait,Kuwait Botanic Garden,,IABG
Asia,Kyrgyzstan,Botanical Garden of the Kyrgyz National University of Balasagyn,,IABG
Asia,Kyrgyzstan,"Gareev Botanical Garden of the National Academy of Sciences, Kyrgyzstan",,IABG
Asia,Laos,Pha Tad Ke Garden,,IABG
Asia,Malaysia,Forest Research Institute Malaysia,,IABG
Asia,Malaysia,Kinabalu Park,,IABG
Asia,Malaysia,National Botanical Garden,Taman Botani Negara Shah Alam,IABG
Asia,Malaysia,Penang Botanic Gardens,,IABG
Asia,Malaysia,Rimba Ilmu Botanic Garden,,IABG
Asia,Malaysia,Sepilok Arboretum,,IABG
Asia,Malaysia,Taman Botanical Putrajaya,,IABG
Asia,Malaysia,Taman Kiara Arboretum,,IABG
Asia,Malaysia,Tropical Spice Garden,,IABG
Asia,Mongolia,Botanical Gardens,,IABG
Asia,Myanmar,National Kandawgyi Garden,Pyin Oo Lwin Botanical gardens,IABG
Asia,Myanmar,Nature and Wildlife Conservation Division,,IABG
Asia,Nepal,Center For Environment Education Nepal,,IABG
Asia,Nepal,National Botanical Gardens,,IABG
Asia,North Korea,Pyongyang Central Botanical Gardens,,IABG
Asia,Oman,Natural History Botanic Garden,,IABG
Asia,Oman,Oman Botanic Garden,,IABG
Asia,Oman,Sultan Qaboos University Botanic Garden,,IABG
Asia,Pakistan,Abdul Wali Khan University Botanical Garden,,IABG
Asia,Pakistan,"Bagh-e-Jinnah, Lahore/Lawrence Gardens",,IABG
Asia,Pakistan,Botanic Garden of University of Balochistan,,IABG
Asia,Pakistan,Botanical Gardens Punjab University,,IABG
Asia,Pakistan,Botanical Gardens University of Agriculture,,IABG
Asia,Pakistan,Danishmandan Botanic Garden,,IABG
Asia,Pakistan,"Government College University Lahore, Botanic Garden",,IABG
Asia,Pakistan,"Herbarium and Botanical Garden, Shah Abdul Latif University",,IABG
Asia,Pakistan,Karachi University Botanic Garden,,IABG
Asia,Pakistan,Latif Herbarium and Botanical Garden,,IABG
Asia,Pakistan,Pakistan Forest Institute Botanical Garden,,IABG
Asia,Pakistan,Quaid-i-Azam University Botanical Garden,,IABG
Asia,Pakistan,Shah Abdul Latif Herbarium and Botanical Garden,,IABG
Asia,Pakistan,Sukh Chayn Gardens,,IABG
Asia,Pakistan,Swat University Botanic Garden,,IABG
Asia,Pakistan,University of Peshawar Botanical Garden,,IABG
Asia,Palestine,Al Quds University Botanic Garden,,IABG
Asia,Philippines,Arboretum of the University of the Philippines,,IABG
Asia,Philippines,La Union Botanical Garden,,IABG
Asia,Philippines,Makiling Botanic Gardens,,IABG
Asia,Philippines,Northwestern University Ecotourism Park and Botanic Gardens,,IABG
Asia,Philippines,Philippine National Botanic Garden,,IABG
Asia,Philippines,Siit Arboretum Botanical Garden,,IABG
Asia,Philippines,The Hortorium Museum of Natural History,,IABG
Asia,Philippines,University of Santo Tomas Botanical Garden,,IABG
Asia,Saudi Arabia,King Saud University Botanic Garden,,IABG
Asia,Singapore,Gardens by the Bay,,IABG
Asia,Singapore,Singapore Botanic Gardens,,IABG
Asia,South Korea,Anmyeondo Arboretum,,IABG
Asia,South Korea,Asan Flower Botanical Garden,,IABG
Asia,South Korea,Bucheon Botanical Garden,,IABG
Asia,South Korea,Chollipo Arboretum,,IABG
Asia,South Korea,Deagu Arboretum,,IABG
Asia,South Korea,Gangwon Provincial Arboretum,,IABG
Asia,South Korea,Gayasan Wildflower Botanical Garden,,IABG
Asia,South Korea,Geumgang Park Botanic Garden,,IABG
Asia,South Korea,Gyeongsangbuk-do Arboretum,,IABG
Asia,South Korea,Gyeongsangnam-do Arboretum,,IABG
Asia,South Korea,Halla Arboretum,,IABG
Asia,South Korea,Hanbat Arboretum,,IABG
Asia,South Korea,Hantaek Botanic Garden,,IABG
Asia,South Korea,Hong-reung Arboretum,,IABG
Asia,South Korea,Hwanghaksan Arboretum,,IABG
Asia,South Korea,Incheon Arboretum,,IABG
Asia,South Korea,Jade Garden Natural Arboretum,,IABG
Asia,South Korea,Jagulsan Healing Arboretum,,IABG
Asia,South Korea,Jangheung Naturalk Arboretum,,IABG
Asia,South Korea,Jeonbuk Daea Arboretum,,IABG
Asia,South Korea,Kee-chung-san Botanic Garden,,IABG
Asia,South Korea,Keum Kang Arboretum,,IABG
Asia,South Korea,Konjiam Resort Arboretum,,IABG
Asia,South Korea,Korea Botanic Garden,,IABG
Asia,South Korea,Korea Expressway Corporation Arboretum,,IABG
Asia,South Korea,Korea National Arboretum,,IABG
Asia,South Korea,Kumkang Botanic Garden,,IABG
Asia,South Korea,Kwanak Arboretum of Seoul National University,,IABG
Asia,South Korea,Midongsan Arboretum,,IABG
Asia,South Korea,Mulhyanggi Arboretum,,IABG
Asia,South Korea,Pyunggang Botanical Garden,,IABG
Asia,South Korea,Samsung Everland Botanic Garden,,IABG
Asia,South Korea,Sandulsori Arboretum,,IABG
Asia,South Korea,Sanghyo Botanical Garden,,IABG
Asia,South Korea,Seoul Zoo Grand Park Botanical Gardens,,IABG
Asia,South Korea,Shingu Botanic Garden,,IABG
Asia,South Korea,Songsan Arboretum,,IABG
Asia,South Korea,Spirited (Bonsai) Garden,,IABG
Asia,South Korea,Ulsan Theme Botanic Gardens & Arboretum,,IABG
Asia,South Korea,Wando-Arboretum,,IABG
Asia,South Korea,Wild Arboretum Khotmujipulmuji,,IABG
Asia,South Korea,Wild Flower Botanical Garden,,IABG
Asia,South Korea,Yeomiji Botanical Garden,,IABG
Asia,South Korea,Yumyeong-san Botanical Garden,,IABG
Asia,Sri Lanka,Botanic Gardens Hakgala,,IABG
Asia,Sri Lanka,Dambulla Arboretum,,IABG
Asia,Sri Lanka,"Dry zone Boatnic Gardens, Mirijjawila",,IABG
Asia,Sri Lanka,Gampaha Botanic Gardens,,IABG
Asia,Sri Lanka,"Henarathgoda Botanic Gardens, Gampaha",,IABG
Asia,Sri Lanka,"Medicinal Plant Garden, Ganewatta",,IABG
Asia,Sri Lanka,"Royal Botanic Gardens, Peradeniya",,IABG
Asia,Sri Lanka,"Seethawaka Wet zone Botanic Gardens, Awissawella",,IABG
Asia,Tajikistan,Central Botanic Garden of Academy of Sciences of Tadjikistan,,IABG
Asia,Tajikistan,Khorog Botanic Garden,,IABG
Asia,Tajikistan,Tadzhikistan State University Botanic Garden,,IABG
Asia,Thailand,Eastern (Khao Hin Son) Botanical Garden,,IABG
Asia,Thailand,Huay Kaew Arboretum,,IABG
Asia,Thailand,Khao Chong Botanical Garden,,IABG
Asia,Thailand,Khao Hin Son Botanical Gardens,,IABG
Asia,Thailand,Kuan Khao Wang Literature Botanical Gardens,,IABG
Asia,Thailand,Nong Nooch Tropical Botanical Garden,,IABG
Asia,Thailand,Peninsular (Thung Khai) Botanic Garden,,IABG
Asia,Thailand,Phuket Botanic Gardens,,IABG
Asia,Thailand,Phuket Botanical Gardens,,IABG
Asia,Thailand,Queen Sirikit (Mae Sa) Botanic Garden,,IABG
Asia,Thailand,Rajabhat University Botanical Garden,,IABG
Asia,Thailand,Southern Border Botanical Gardens,,IABG
Asia,Thailand,Thung Khai Botanical Gardens,,IABG
Asia,Thailand,Wang Nam Yen Botanical Gardens,,IABG
Asia,Turkey,Aegean University Botanical Garden & Herbarium Research and Application Center,,IABG
Asia,Turkey,Ataturk Arboretum,,IABG
Asia,Turkey,？ukurova University Botanic Garden,,IABG
Asia,Turkey,Gaziantep Botanic Garden,,IABG
Asia,Turkey,Istanbul Universitesi Botanical Garden,,IABG
Asia,Turkey,Karaca Arboretum,,IABG
Asia,Turkey,Nezahat Gokyigit Botanik Bahcesi,,IABG
Asia,Turkey,Suleyman Demirel University Botanical Garden,,IABG
Asia,Turkmenistan,Central Botanic Garden,,IABG
Asia,United Arab Emirates,Sharjah Botanical Gardens,,IABG
Asia,Uzbekistan,"Botanical Garden Complex, Institute of Natural Sciences",,IABG
Asia,Uzbekistan,"Scientific Plant Production Centre ""Botanica"", Uzbek Academy of Sciences",,IABG
Asia,Viet Nam,Botanical Garden of Saigon,,IABG
Asia,Viet Nam,Cuc Phuong Botanic Garden,Cuc Phuong National Park,IABG
Asia,Viet Nam,Hanoi Botanic Garden,,IABG
Asia,Viet Nam,Tam Dao Botanic Garden,,IABG
Europe,Albania,P？r Kopshtin Botanik i Tiran？s,KB,IABG
Europe,Austria,Agrarium Botanical Gardens & Adventure Park,,IABG
Europe,Austria,Alpengarten Villacher Alpe,,IABG
Europe,Austria,Arche Noah,,IABG
Europe,Austria,"Botanical Garden and Alpine Garden Mt.Patscherkofel, University of Innsbruck",,IABG
Europe,Austria,Botanical Garden of the Carinthian Botanic Center,Landesmuseum K？rnten,IABG
Europe,Austria,Botanical Garden of the University of Vienna,Hortus Botanicus Vindobonensis - HBV,IABG
Europe,Austria,Botanische Sammlungen der Republik ？sterreich,Botanical Collections of the Republic of Austria,IABG
Europe,Austria,Botanischer Garten der Universitat Salzburg,,IABG
Europe,Austria,Botanischer Garten und Arboretum der Stadt Linz,Botanischer Garten der Stadt Linz,IABG
Europe,Austria,"Botanischer Garten, Universit？t für Bodenkultur Wien",BOKU,IABG
Europe,Austria,"Botanischer Garten, Universitat Graz",,IABG
Europe,Austria,"Botanischer Garten, Veterinarmedizinische Universitat",,IABG
Europe,Austria,"？kopark, Biologiezentrum des O？ Landesmuseums",,IABG
Europe,Belarus,Belarusian State University Botanical Garden,,IABG
Europe,Belarus,Byelorussian Agricultural Academy Botanical Garden,,IABG
Europe,Belarus,State Scientific Institution Central Botanical Garden,,IABG
Europe,Belarus,The Botanical Garden of the Pedagogical Institute-Vitebsk,,IABG
Europe,Belgium,Antwerp Botanic Garden,,IABG
Europe,Belgium,Arboretum Groenendaal,,IABG
Europe,Belgium,Arboretum Provinciaal Domein Het Leen,,IABG
Europe,Belgium,Arboretum Robert Lenoir,,IABG
Europe,Belgium,Arboretum Waasland,,IABG
Europe,Belgium,Arboretum Wespelaar,,IABG
Europe,Belgium,Bokrijk Arboretum,,IABG
Europe,Belgium,Botanic Garden Meise,National Botanic Garden of Belgium,IABG
Europe,Belgium,Geografisch Arboretum Tervuren,,IABG
Europe,Belgium,Ghent University Botanic Garden,,IABG
Europe,Belgium,Hof ter Saksen Arboretum,,IABG
Europe,Belgium,Jardin Botanique de l’Université de Liege,,IABG
Europe,Belgium,Jardin Botanique Jean Massart,,IABG
Europe,Belgium,Jardin des Plantes Medicinales,,IABG
Europe,Belgium,Kalmthout Arboretum,,IABG
Europe,Belgium,Leuven Botanic Garden,,IABG
Europe,Belgium,Sarajevo Botanical Garden,Botanicki vrt Zemaljskog muzeja BiH Sarajevo,IABG
Europe,Bulgaria,Botanical Garden Balcik,,IABG
Europe,Bulgaria,University Botanic Gardens,,IABG
Europe,Croatia,Arboretum Lisi？ine,,IABG
Europe,Croatia,Arboretum Opeka,,IABG
Europe,Croatia,Botanical Garden of the University of Zagreb,,IABG
Europe,Croatia,Koti？ina Botanical Garden,,IABG
Europe,Croatia,Lokrum Botanical Garden,,IABG
Europe,Croatia,Ostrog School Botanic Garden,,IABG
Europe,Croatia,Trsteno Arboretum,,IABG
Europe,Croatia,Velebit Botanic Garden,,IABG
Europe,Czech Republic,Arboretum Bílá Lhota,,IABG
Europe,Czech Republic,Arboretum Novy Dv？r,,IABG
Europe,Czech Republic,Arboretum Sofronka Plzen,,IABG
Europe,Czech Republic,Arboretum St？ední lesnické ？koly v Hranicích,,IABG
Europe,Czech Republic,Botanical Garden Liberec,,IABG
Europe,Czech Republic,Botanické zahrada Teplice,,IABG
Europe,Czech Republic,Brno University of Vetinary and Pharmaceutical Sciences Botanic Garden,,IABG
Europe,Czech Republic,"Charles University Pharmacy Faculty, Garden of Medicinal Plants",,IABG
Europe,Czech Republic,Charles University Science Faculty Botanic Garden,Botanicka zahrada University Karlovy,IABG
Europe,Czech Republic,Dendrologická zahrada Pr？honice,,IABG
Europe,Czech Republic,Flora Olomouc,,IABG
Europe,Czech Republic,Masaryk University Centrum lé？ivych rostlin,,IABG
Europe,Czech Republic,Mendel University (Brno) Botanical Gardens and Arboretum,,IABG
Europe,Czech Republic,Palacky University Botanic Garden,,IABG
Europe,Czech Republic,Prague Botanic Garden/Botanicka Zahrada Praha,,IABG
Europe,Czech Republic,P？írodovědecké fakulty Masarykovy univerzity Botanická Zahrada,,IABG
Europe,Denmark,Arboretum Paludosum,,IABG
Europe,Denmark,Forstbotanisk Have,Forest Botanic Garden,IABG
Europe,Denmark,Guldborgsund zoo & Botanisk Have,,IABG
Europe,Denmark,University of Aarhus Botanical Garden,,IABG
Europe,Denmark,University of Copenhagen Arboretet i H？rsholm,,IABG
Europe,Denmark,University of Copenhagen Botanisk Have,,IABG
Europe,Denmark,University of Copenhagen Horticultural Gardens,,IABG
Europe,Estonia,Tallinn Botanic Garden,,IABG
Europe,Estonia,University of Tartu Botanical Garden,,IABG
Europe,Finland,Arboretum Mustila,,IABG
Europe,Finland,Botania at Joensuu,,IABG
Europe,Finland,International Forest Line Arboretum,,IABG
Europe,Finland,University of Eastern Finland Common Garden,,IABG
Europe,Finland,University of Helsinki Botanic Garden,,IABG
Europe,Finland,University of Jyvaskyla Botanic Garden,,IABG
Europe,Finland,University of Oulu Botanical Gardens and Museum,,IABG
Europe,Finland,University of Turku Botanical Garden,,IABG
Europe,France,Arboretum “Les Sentiers des Arbres”,,IABG
Europe,France,Arboretum d’Amance,,IABG
Europe,France,Arboretum de la Vallee-aux-Loups,,IABG
Europe,France,Arboretum de l'école du Breuil,,IABG
Europe,France,Arboretum de Pezanin,,IABG
Europe,France,Arboretum de Ripaille,,IABG
Europe,France,Arboretum des Grands-Murcins,,IABG
Europe,France,Arboretum du Poerop,,IABG
Europe,France,Arboretum Marcel Kroenlein,,IABG
Europe,France,Arboretum National des Barres,,IABG
Europe,France,Centre Botanique de la Presle,,IABG
Europe,France,Centre Regional de Phytosociologie,,IABG
Europe,France,Conservatoire Botanique National Alpin de Gap-Charance,,IABG
Europe,France,Conservatoire Botanique National du Bassin parisien,,IABG
Europe,France,Conservatoire Botanique National du Brest,,IABG
Europe,France,Conservatoire Botanique National du Massif-Central,,IABG
Europe,France,Conservatoire Botanique National méditerranéen de Porquerolles,,IABG
Europe,France,Conservatoire Botanique Pierre Fabre,,IABG
Europe,France,Conservatoire Botanique Pyreneen,Conservatoire botanique national Midi-Pyrénées,IABG
Europe,France,Conservatoire du Begonia,,IABG
Europe,France,Conservatoire et Jardins Botaniques de Nancy,,IABG
Europe,France,Conservatoire Ethnologique de Haute-Provence,,IABG
Europe,France,Conservatoire Genetique des Arbres Forestiers USC ONF-INRA,,IABG
Europe,France,"Conservatoire National des Plantes à Parfum, medicinales, aromatiques et industrielles",CNPMAI,IABG
Europe,France,Conservatoire National du Pélargonium,,IABG
Europe,France,Espace Pierres Folles,,IABG
Europe,France,Harmas de Fabre,,IABG
Europe,France,Jardin alpin du Lautaret,,IABG
Europe,France,Jardin Botanique Alpin Chanousia,,IABG
Europe,France,Jardin Botanique Alpin Daniella,,IABG
Europe,France,Jardin Botanique Alpin de la Ja？sinia,,IABG
Europe,France,Jardin Botanique de Bordeaux,,IABG
Europe,France,Jardin Botanique de l’Arquebuse de Dijon,,IABG
Europe,France,Jardin Botanique de l’Université de Rennes,,IABG
Europe,France,Jardin Botanique de l’Université de Strasbourg,,IABG
Europe,France,Jardin Botanique de la Faculté de Pharmacie,Université Angers,IABG
Europe,France,Jardin Botanique de la Faculte de Pharmacie de Paris,,IABG
Europe,France,Jardin Botanique de la Faculté des Sciences Pharmaceutiques,,IABG
Europe,France,Jardin Botanique de la Ville de Clermont-Ferrand,,IABG
Europe,France,Jardin Botanique de la Ville de Limoges,,IABG
Europe,France,Jardin Botanique de la Ville de Lyon,,IABG
Europe,France,Jardin Botanique de la Ville de Metz,,IABG
Europe,France,Jardin Botanique de la Ville de Nice,,IABG
Europe,France,Jardin botanique de la Ville de Paris,,IABG
Europe,France,Jardin Botanique de la Ville de Rennes,,IABG
Europe,France,Jardin Botanique de la Ville de Rouen,,IABG
Europe,France,Jardin Botanique de la Ville et de l’Université de Besancon,,IABG
Europe,France,Jardin Botanique de la Ville et de l’Université de Tours,,IABG
Europe,France,Jardin Botanique de la Ville et de l'Université de Caen,,IABG
Europe,France,Jardin Botanique de le Villa Thuret,,IABG
Europe,France,Jardin Botanique de l'Ecole Veterinaire d'Alfort,,IABG
Europe,France,Jardin Botanique de l'Institut National,,IABG
Europe,France,Jardin Botanique de Marnay sur Seine,,IABG
Europe,France,Jardin Botanique de Plantes Carnivores,,IABG
Europe,France,Jardin Botanique de Talence,,IABG
Europe,France,Jardin Botanique des Olfacties,,IABG
Europe,France,Jardin Botanique des Plantes Medicinales et Aromatiques,,IABG
Europe,France,Jardin Botanique des Pyrenees-Occidentales,,IABG
Europe,France,Jardin Botanique du Col de Saverne,,IABG
Europe,France,Jardin Botanique du Tourmalet,,IABG
Europe,France,Jardin Botanique et Arboretum Henri Gaussen,,IABG
Europe,France,Jardin Botanique Exotique “Val Rahmeh”,,IABG
Europe,France,Jardin Botanique Faculte de Medecine et Pharmacie,,IABG
Europe,France,Jardin botanique Floralpina,,IABG
Europe,France,Jardin Botanique Les Cèdres,,IABG
Europe,France,Jardin Botanique Montagnard,,IABG
Europe,France,Jardin Botanique Paul Jovet,,IABG
Europe,France,Jardin Botanique Universitaire-Domaine du Deffend,,IABG
Europe,France,Jardin Botanique Yves Rocher,,IABG
Europe,France,Jardin d‘Altitude du Haut-Chitelet,,IABG
Europe,France,Jardin d’Oiseaux Tropicaux,,IABG
Europe,France,Jardin de l’Etat,,IABG
Europe,France,Jardin des Plantes de Lille,,IABG
Europe,France,Jardin des Plantes de Nantes,,IABG
Europe,France,Jardin des Plantes de Paris et Arboretum de Chevreloup,,IABG
Europe,France,Jardin des Plantes of Museum National d'Histoire Naturelle,,IABG
Europe,France,Jardin des Serres d’Auteuil,,IABG
Europe,France,Jardin Géo-botanique,,IABG
Europe,France,Jardins Botanique E.-M.-Heckel,,IABG
Europe,France,Jardins de l’Abbaye de Daoulas,,IABG
Europe,France,Jardins des Plantes de l‘Université Montpellier,,IABG
Europe,France,Le Jardin des Causses,,IABG
Europe,France,Les Jardins de Valloires,,IABG
Europe,France,Les Jardins Suspendus,,IABG
Europe,France,Les Jardins Traditionnels du Cap Corse,,IABG
Europe,France,Parc Floral de Paris,,IABG
Europe,France,Parc Zoologique et Botanique de la Ville de Mulhouse,,IABG
Europe,France,Serres de l’Université de Bourgogne,,IABG
Europe,France,Serres Pédagogiques et Jardin Botanique de Tourcoing,,IABG
Europe,France,Universite Paris-Sud-Parc Botanique de Launay,,IABG
Europe,Germany,Arboretum Freiburg-Guenterstal,,IABG
Europe,Germany,Arboretum Lohbruegge der Bundesanstalt,,IABG
Europe,Germany,Arktisch-Alpiner Pflanzengarten und Alpine Staudeng？rtnerei,,IABG
Europe,Germany,Arzneipflanzengarten des Institutes fuer Pharmazeutische Biologie der TU Braunschweig,,IABG
Europe,Germany,Biozentrum Klein Flottbek und Botanischer Garten,,IABG
Europe,Germany,Blumeninsel Mainau GmbH,,IABG
Europe,Germany,Botanical Garden in Bad Langensalza,,IABG
Europe,Germany,Botanical Garden University of Duesseldorf,,IABG
Europe,Germany,Botanische G？rten der Universit？t Bonn,,IABG
Europe,Germany,Botanischer Garten Baden-Baden,Dahliengarten,IABG
Europe,Germany,Botanischer Garten der Carl von Ossietzky-Universitat Oldenburg,,IABG
Europe,Germany,Botanischer Garten der Friedrich-Schiller-Universitaet,,IABG
Europe,Germany,Botanischer Garten der Johannes Gutenberg-Universit？t Mainz,,IABG
Europe,Germany,Botanischer Garten der Justus-Liebig Universit？t Giessen,,IABG
Europe,Germany,Botanischer Garten der Martin-Luther-Universitat,,IABG
Europe,Germany,Botanischer Garten der Philipps-Universit？t Marburg,,IABG
Europe,Germany,Botanischer Garten der Ruhr-Universit？t Bochum,,IABG
Europe,Germany,Botanischer Garten der Stadt Altenburger,,IABG
Europe,Germany,Botanischer Garten der Stadt Bielefeld,,IABG
Europe,Germany,Botanischer Garten der Stadt Chemnitz,,IABG
Europe,Germany,Botanischer Garten der Stadt Duisburg,Garden I,IABG
Europe,Germany,Botanischer Garten der Stadt Frankfurt am Main,,IABG
Europe,Germany,Botanischer Garten der Stadt Kassel,,IABG
Europe,Germany,Botanischer Garten der Stadt Krefeld,,IABG
Europe,Germany,Botanischer Garten der Stadt M？nchengladbach,,IABG
Europe,Germany,Botanischer Garten der Stadt Solingen,,IABG
Europe,Germany,Botanischer Garten der Stadt Wuppertal,,IABG
Europe,Germany,Botanischer Garten der tadt Hof im Stadtpark Theresienstein,,IABG
Europe,Germany,Botanischer Garten der Technischen Hochschule,,IABG
Europe,Germany,Botanischer Garten der Technischen Universitaet Darmstadt,,IABG
Europe,Germany,Botanischer Garten der Technischen Universitaet Dresden,,IABG
Europe,Germany,Botanischer Garten der Technischen Universit？t,,IABG
Europe,Germany,Botanischer Garten der Universitaet,,IABG
Europe,Germany,Botanischer Garten der Universitat,,IABG
Europe,Germany,Botanischer Garten der Universitat Erlangen - Nurnberg,,IABG
Europe,Germany,Botanischer Garten der Universit？t Freiburg,,IABG
Europe,Germany,Botanischer Garten der Universitat Gottingen,,IABG
Europe,Germany,Botanischer Garten der Universit？t Heidelberg,,IABG
Europe,Germany,Botanischer Garten der Universitat Karlsruhe,TH,IABG
Europe,Germany,Botanischer Garten der Universitat Kiel,,IABG
Europe,Germany,Botanischer Garten der Universitat Konstanz,,IABG
Europe,Germany,Botanischer Garten der Universitat Leipzig,,IABG
Europe,Germany,Botanischer Garten der Universitat Osnabruck,,IABG
Europe,Germany,Botanischer Garten der Universitat Potsdam,,IABG
Europe,Germany,Botanischer Garten der Universit？t Rostock,,IABG
Europe,Germany,Botanischer Garten der Universitat Tubingen,,IABG
Europe,Germany,Botanischer Garten der Universit？t Ulm,,IABG
Europe,Germany,Botanischer Garten DER WWU,,IABG
Europe,Germany,Botanischer Garten des Nationalparkes Bayrischer Wald,,IABG
Europe,Germany,Botanischer Garten Ernst-Moritz-Arndt-Universitat,,IABG
Europe,Germany,Botanischer Garten fue Gebirgsflora,,IABG
Europe,Germany,Botanischer Garten fur Arznei-und-Gewurpflanzen,,IABG
Europe,Germany,Botanischer Garten München-Nymphenburg,,IABG
Europe,Germany,Botanischer Garten Rombergpark und Deutsches,,IABG
Europe,Germany,Botanischer Garten Schellerhau,,IABG
Europe,Germany,Botanischer Garten und Botanisches Museum Berlin-Dahlem,,IABG
Europe,Germany,Botanischer Garten und Rhododendron-Park,,IABG
Europe,Germany,Botanischer Lehr-und Schaugarten,,IABG
Europe,Germany,Botanischer Schulgarten Burg Schulbiologiezentrum,,IABG
Europe,Germany,Botanischer Sondergarten,,IABG
Europe,Germany,Botanischer Versuchs-und Lehrgarten,,IABG
Europe,Germany,Brockengarden,,IABG
Europe,Germany,Europa-Rosarium der Stadt Sangerhausen,,IABG
Europe,Germany,Forstbotanischer Garten der Technischen Universitaet Dresden,,IABG
Europe,Germany,Forstbotanischer Garten Eberswalde,,IABG
Europe,Germany,Forstbotanischer Garten und Arboretum,,IABG
Europe,Germany,Forstbotanischer Garten-Stadt Koeln,,IABG
Europe,Germany,Freundeskreis Botanischer Garten Aaxhen e.V.,,IABG
Europe,Germany,Gewachshaus fur tropische Nutzpflanzen,,IABG
Europe,Germany,Grugapark und Botanischer Garten der Stadt Essen,,IABG
Europe,Germany,Gruson-Gewaechshaeuser Magdeburg Exotische Pflanzensammlung,,IABG
Europe,Germany,Hessische Landesanstalt fur Forsteinrichtung,,IABG
Europe,Germany,Hohenheimer G？rten,,IABG
Europe,Germany,Kurpark Bad Bellingen,,IABG
Europe,Germany,Museum fuer Naturkunde Botanischer Garten,,IABG
Europe,Germany,Neuer Botanischer Garten der Universit？t G？ttingen,,IABG
Europe,Germany,Oekologisch-Botanischer Garten Universitaet Bayreuth,,IABG
Europe,Germany,Palmengarten der Stadt Frankfurt am Main,,IABG
Europe,Germany,Pflanzengarten,,IABG
Europe,Germany,Schau- und Sichtungsgarten,,IABG
Europe,Germany,Sp？th-Arboretum der Humboldt-Universit？t zu Berlin,Sp？th Arboretum of the Humboldt University of Berlin,IABG
